role_code;role_name;official_company_name;mp_id;datalake_company_name;datalake_rics;datalake_relation_number;datalake_country;match_method;match_score;match_status;manual_review;approved_active_flag;alternative_1;alternative_1_score;alternative_2;alternative_2_score;alternative_3;alternative_3_score;manual_comment;source_line_no
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LINEAS NV/SA;1900100301143;LINEAS NV;2188;51000334;Belgium;REVIEW_LEGAL_MULTIPLE;99.0;REVIEW_REQUIRED;Y;N;Lineas SA/NV;100.0;;;;;;101
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Locon Logistik & Consulting AG;1900100301151;Locon Logistik & Consulting AG;3054;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;102
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;IGT - Inbetriebnahme Gesellschaft Transporttechnik GmbH;1900100301169;Inbetriebnahmegesellschaft Transporttechnik mbH;3296;;Germany;PROPOSED_HIGH;97.9;REVIEW_REQUIRED;Y;N;Vorbereitungsgesellschaft Transporttechnik mbH;80.0;TTG Tyczka Transport-Gesellschaft mbH;67.4;IGB Industriebahn-Gesellschaft mbH;66.7;;103
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Saar Rail GmbH;1900100301177;Saar Rail GmbH;3298;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;104
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Thurbo AG;1900100301185;Euro wagon;;;;PROPOSED_LOW;63.2;REVIEW_REQUIRED;Y;N;Euro Waggon GmbH;60.0;Teuro Granen;57.1;BTUBA;57.1;;105
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;1900100301193;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;5280;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;106
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Nordlandrail GmbH;1900100301200;Nordlandrail GmbH;3826;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;107
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Arbeitsgemeinschaft NostalgieZugReisen.de;1900100301218;;;;;NO_RELIABLE_CANDIDATE;53.3;OPEN;Y;N;Regiobahn Fahrbetriebsgesellschaft mbH;53.3;Eisenbahn- und Hafen Betriebsgesellschaft Region Osnabruck mbH;53.2;neg Norddeutsche Eisenbahngesellschaft Niebüll GmbH;52.9;;108
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DeltaRail GmbH;1900100301226;DeltaRail GmbH;3234;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;109
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Georg Verkehrsorganisation GmbH;1900100301234;Georg Verkehrsorganisation GmbH;3030;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;110
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;IntEgro Verkehr GmbH;1900100301242;IntEgro Verkehr GmbH;3410;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;111
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Gesellschaft zur Erhaltung von Schienenfahrzeugen Stuttgart e.V.;1900100301250;Schienenfahrzeuge Export-Import Handelsgesellschaft mbH - SFH;4200;;Germany;PROPOSED_LOW;64.9;REVIEW_REQUIRED;Y;N;Schienenfahrzeuge Export-Import Handelsgesellschaft;63.6;Lokomotion Gesellschaft für Schienentraktion mbH;60.2;On Rail - Gesellschaft für Eisenbahnausrüstung und Zubehör mbH;59.5;;112
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Siemens AG;1900100301268;Siemens s.r.o.;;;Slovakia;PROPOSED_MEDIUM;82.4;REVIEW_REQUIRED;Y;N;SIEAG;66.7;B&B Emden;66.7;EMFES;66.7;;113
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SETG - Salzburger Eisenbahn TransportLogistik GmbH;1900100301276;Salzburger Eisenbahn TransportLogistik GmbH;3380;;Germany;AUTO_COSMETIC;100.0;APPROVED_AUTO;N;Y;;;;;;;;114
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;KombiRail Europe B.V.;1900100301284;KombiRail Europe B.V.;3434;;Netherlands;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;115
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SWEG Südwestdeutsche Landesverkehrs-GmbH;1900100301292;SWEG Südwestdeutsche Verkehrs-Aktiengesellschaft;4206;;Germany;PROPOSED_MEDIUM;90.6;REVIEW_REQUIRED;Y;N;SWT Stadtwerke Trier Verkehrs-GmbH;64.9;ODEG Ostdeutsche Eisenbahn GmbH;64.8;Stadtische Nahverkehrs GmbH Suhl/Zella-Mehlis;63.5;;116
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SNCFL Société Nationale des Chemins de Fer Luxembourgeois;1900100301309;Société Nationale des Chemins de Fer Tunisiens;0091;;Tunisia;PROPOSED_MEDIUM;87.8;REVIEW_REQUIRED;Y;N;Administration des chemins de fer luxembourgeois;81.5;Office National des Chemins de Fer du Maroc;72.0;Administration Générale des Chemins de fer Syriens;63.6;;117
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;e.g.o.o. Eisenbahngesellschaft Ostfriesland-Oldenburg mbH;1900100301317;EGM Eisenbahngesellschaft Magdeburg GmbH;;;Germany;PROPOSED_LOW;75.0;REVIEW_REQUIRED;Y;N;Märkische Eisenbahngesellschaft mbH;75.0;Karsdorfer Eisenbahngesellschaft mbH;73.7;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;72.5;;118
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SBB AG;1900100301325;SBB Cargo AG;;;Switzerland;PROPOSED_MEDIUM;80.0;REVIEW_REQUIRED;Y;N;BBVAG;72.7;NSBAG;72.7;BLS AG;66.7;;119
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ESG Eisenbahn Service Gesellschaft mbH;1900100301333;ESG Eisenbahn Service Gesellschaft mbH;3749;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;120
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rotterdam Rail Feeding B.V.;1900100301341;Rotterdam Rail Feeding;3370;;Netherlands;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;121
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bocholter Eisenbahngesellschaft mbH;1900100301359;D und D Eisenbahngesellschaft mbH;4122;;Germany;PROPOSED_LOW;95.5;REVIEW_REQUIRED;Y;N;ITL Eisenbahngesellschaft mbH;92.6;Eisenbahngesellschaft Potsdam mbH;86.2;metronom Eisenbahngesellschaft mbH;84.7;;122
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Centralbahn AG;1900100301367;Centralbahn GmbH;4109;;Germany;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;123
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;CTL Logistics GmbH;1900100301375;CTL Logistics GmbH;3114;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;124
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ERS Railways B.V.;1900100301383;ERS Railways BV;3081;;Germany;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;125
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;GfE Ges. für Eisenbahnbetrieb mbH;1900100301391;Nordliner Gesellschaft für Eisenbahnverkehr mbH;4182;;Germany;PROPOSED_LOW;65.8;REVIEW_REQUIRED;Y;N;BKE Eisenbahn - Service GmbH;65.5;Brohltal-Schmalspureisenbahn Betriebs-GmbH;64.9;Weser Ems Eisenbahn GmbH;64.3;;126
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ÖBB-Personenverkehr AG;1900100301408;ÖBB Personenverkehr AG;1181;;Austria;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;127
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;InfraLeuna GmbH;1900100301416;InfraLeuna GmbH;3560;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;128
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail 4U - Eisenbahndienstleistungen;1900100301424;MZ Eisenbahndienstleistungen GmbH;3993;;Germany;PROPOSED_HIGH;94.3;REVIEW_REQUIRED;Y;N;Mobile Eisenbahndienstleistungen (M-EDL);87.7;Heinrichsmeyer Eisenbahndienstleistungen UB;86.2;Flex Bahndienstleistungen GmbH;84.0;;129
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eichholz Eivel GmbH;1900100301432;Eichholz EIVEL GmbH;4127;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;130
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Cargo Logistik Rail Service GmbH;1900100301440;Cargo Logistik Rail Service GmbH;2192;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;131
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;MEV Eisenbahn-Verkehrsgesellschaft mbH;1900100301458;MEV Eisenbahn-Verkehrsgesellschaft mbH;4176;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;132
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Traditionsgemeinschaft Bw Halle P e.V.;1900100301466;Montan Speditionsges.m.b.H;;;Austria;PROPOSED_LOW;57.6;REVIEW_REQUIRED;Y;N;BUG Vermietungsgesellschaft mbH;56.7;Tim Rail Eisenbahngesellschaft mbH;53.7;Aktien-Gesellschaft 'EMS';53.6;;133
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Rail Cargo Austria AG;1900100301474;Rail Cargo Austria GmbH;2181;;Austria;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;134
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LTE Netherlands B.V.;1900100301482;LTE NL - LTE Netherlands B.V.;3301;;Netherlands;AUTO_COSMETIC;100.0;APPROVED_AUTO;N;Y;;;;;;;;135
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;1900100301490;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH;3592;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;136
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ORLEN Kolej sp. z o.o.;1900100301507;ORLEN KolTrans Sp. z o.o.;3359;;Poland;PROPOSED_LOW;83.7;REVIEW_REQUIRED;Y;N;LOTOS Kolej sp. z o.o.;80.0;Koleje Slaskie Sp. z o.o.;79.1;ORION Kolej;75.0;;137
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;TRI Train Rental GmbH;1900100301515;Train 4 Train;;;;PROPOSED_MEDIUM;83.3;REVIEW_REQUIRED;Y;N;TR Trans Rail AG;75.9;TriCon Container Terminal GmbH;70.6;Train4Train GmbH;70.3;;138
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Locon Benelux B.V.;1900100301523;Locon Benelux B.V.;;524;Netherlands;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;139
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;northrail Fahrzeugverwaltungs GmbH;1900100301531;FVD - Fahrzeug-Vermietung Duisburg GmbH;4137;;Germany;PROPOSED_LOW;62.7;REVIEW_REQUIRED;Y;N;Rail Force One Germany GmbH;62.3;STRABAG Rail Fahrleitungen GmbH;61.5;Jasmunder Milcherzeugungs GmbH;59.4;;140
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BLS Cargo AG;1900100301549;BLS Cargo AG;3356;;Switzerland;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;141
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BayernBahn GmbH;1900100301557;Saarbahn GmbH;5038;;Germany;PROPOSED_LOW;78.6;REVIEW_REQUIRED;Y;N;Bayernhafen GmbH &Co. KG;76.2;WestfalenBahn GmbH;72.7;AKN Eisenbahn GmbH;72.7;;142
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Retrack Germany GmbH;1900100301565;Retrack Germany Gmbh;;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;143
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bahnwelt Betriebs-GmbH;1900100301573;S-Bahn Berlin GmbH;3274;;Germany;PROPOSED_LOW;75.0;REVIEW_REQUIRED;Y;N;DB Vertrieb GmbH;68.4;Bahnbetrieb GERA;68.4;Fernleitungsbetriebs GmbH;68.1;;144
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;ALSTOM Transportation Germany GmbH;1900100301581;Alstom Transportation Germany GmbH;5239;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;145
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Freightliner DE GmbH;1900100301599;Freightliner DE GmbH;5278;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;146
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BLG RailTec GmbH;1900100301606;BLG RailTec GmbH;3353;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;147
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LokoTrain s.r.o.;1900100301614;LokoTrain s. r. o.;3518;;Czech Republic;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;148
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Cargo AG;1900100301622;DB Cargo AG.;3707;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;149
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Falkenberger Eisenbahngesellschaft mbH;1900100301630;D und D Eisenbahngesellschaft mbH;4122;;Germany;PROPOSED_LOW;95.5;REVIEW_REQUIRED;Y;N;ITL Eisenbahngesellschaft mbH;92.6;Eisenbahngesellschaft Potsdam mbH;86.2;metronom Eisenbahngesellschaft mbH;84.7;;150
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SNCF Societé Nationale des Chemins de Fer Français;1900100301648;Société Nationale des Chemins de Fer Tunisiens;0091;;Tunisia;PROPOSED_MEDIUM;87.8;REVIEW_REQUIRED;Y;N;Office National des Chemins de Fer du Maroc;73.1;Administration Générale des Chemins de fer Syriens;70.0;Administration des chemins de fer luxembourgeois;65.3;;151
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Regio AG;1900100301656;DB Regio AG..;3864;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;152
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;S-Rail GmbH;1900100301664;S-Rail GmbH;3636;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;153
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Steiermarkbahn Transport & Logistik GmbH;1900100301672;STEIERMARKBAHN Transport und Logistik GmbH;3299;;Austria;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;154
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Cargo Service GmbH;1900100301680;CargoService GmbH;3315;100102;Austria;PROPOSED_HIGH;97.1;REVIEW_REQUIRED;Y;N;PKP CARGO SERVICE sp. Z o.o.;83.9;ITL Cargo GmbH;83.3;OHE Cargo GmbH;83.3;;155
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SNCF Voyages Deutschland GmbH;1900100301698;SNCF Voyages Deutschland GmbH;3393;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;156
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;PKP Intercity S.A.;1900100301705;PKP Intercity S.A.;1251;;Poland;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;157
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;CD Cargo a.s. Niederlassung Deutschland;1900100301713;Online Cargo Deutschland;5050;;Germany;PROPOSED_LOW;82.9;REVIEW_REQUIRED;Y;N;CFL Cargo Deutschland GmbH;79.1;SBB Cargo Deutschland GmbH;79.1;EP Cargo Deutschland;70.4;;158
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Green Cargo AB;1900100301721;Green Cargo AB;2174;;Sweden;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;159
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;SNCB (Société nationale des chemins de fer belges);1900100301739;Société Nationale des Chemins de Fer Tunisiens;0091;;Tunisia;PROPOSED_MEDIUM;87.8;REVIEW_REQUIRED;Y;N;Office National des Chemins de Fer du Maroc;70.3;Administration Générale des Chemins de fer Syriens;67.3;Administration des chemins de fer luxembourgeois;66.7;;160
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;HGB-Hessische Güterbahn GmbH;1900100301747;Hessische Güterbahn GmbH;4146;;Germany;PROPOSED_HIGH;100.0;REVIEW_REQUIRED;Y;N;Rheinhessische Eisenbahn GmbH;73.7;HLB Hessenbahn GmbH;72.3;Bebras Hessischer Hof;68.2;;161
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Wedler Franz Logistik GmbH & Co. KG;1900100301755;Wedler Franz Logistik GmbH & Co.KG;3801;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;162
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;TRIANGULA Logistik GmbH;1900100301763;TRIANGULA Logistik GmbH;4208;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;163
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;EURO-EXPRESS Sonderzüge GmbH & Co. KG;1900100301771;Rekers Betonwerk GmbH & Co. KG;4193;;Germany;PROPOSED_LOW;69.6;REVIEW_REQUIRED;Y;N;Leo Express Tenders s.r.o;69.6;Lok-Partner GmbH & Co.KG;68.8;Lok-Partner GmbH & Co.KG  (Müllensiefernring);68.8;;164
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lausitzer Dampflok Club e.V.;1900100301789;;;;;NO_RELIABLE_CANDIDATE;53.3;OPEN;Y;N;COLAS RAIL Switzerland;53.3;RailRelease B.V.;52.4;Lausitz Energie Bergbau AG;52.2;;165
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;EUROPORTE France;1900100301797;Europorte France;3143;;France;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;166
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Nordliner Gesellschaft für Eisenbahnverkehr mbH;1900100301804;Nordliner Gesellschaft für Eisenbahnverkehr mbH;4182;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;167
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Cargo France SAS;1900100301812;DB Cargo France SAS;3187;;France;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;168
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BLP Wiebe Logistik GmbH;1900100301820;BLP Wiebe Logistik GmbH;4102;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;169
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bahnlogistik24 GmbH;1900100301838;Bahnlogistik24 GmbH;3568;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;170
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Bolay & Moser EVU;1900100301846;Bolay & Moser EVU Gmbh;5290;;Germany;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;171
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Regio Stuttgart GmbH;1900100301854;DB Cargo BTT GmbH;;;Germany;PROPOSED_LOW;70.0;REVIEW_REQUIRED;Y;N;DB Regio AG..;69.0;DB Regio AG (Passenger);69.0;B&B Stuttgart-Bad Cannstatt;66.7;;172
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BSAS EisenbahnVerkehrs GmbH & Co. KG;1900100301862;BSAS Eisenbahnverkehrs GmbH & Co. KG;3545;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;173
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Uwe Adam EVU GmbH;1900100301870;Budamar West GmbH;5063;;Germany;PROPOSED_LOW;64.7;REVIEW_REQUIRED;Y;N;Bahnbau Wels GmbH;64.7;AAE GmbH;64.0;Bolay & Moser EVU Gmbh;64.0;;174
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Lok-Partner GmbH & Co. KG;1900100301888;Lok-Partner GmbH & Co.KG;;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;175
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Backhaus Consulting Logistics Services;1900100301896;CFI LOGISTICS SERVICES;4301;;Italy;PROPOSED_LOW;70.0;REVIEW_REQUIRED;Y;N;RTLC Rail Transport Logistics & Consulting;69.0;BahnLog Bahnlogistik & Service GmbH;66.7;Locon Logistik & Consulting AG;62.9;;176
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;GYSEV Zrt;1900100301903;GySEV (Győr-Sopron-Ebenfurti Vasút) Zrt.;;;;AUTO_COSMETIC;100.0;APPROVED_AUTO;N;Y;;;;;;;;177
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Historische Eisenbahnfahrzeuge Lübeck e.V.;1900100301911;Verein Sächsischer Eisenbahnfreunde e. V.;5254;;Germany;PROPOSED_LOW;70.0;REVIEW_REQUIRED;Y;N;Berliner Eisenbahnfreunde e.V.;62.9;Hanseatische Eisenbahn GmbH;62.5;Rheinhessische Eisenbahn GmbH;60.6;;178
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WESTbahn Management GmbH;1900100301929;WESTbahn Management GmbH;3236;514 01731;Austria;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;179
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hector Rail GmbH;1900100301937;Hector Rail Gmbh;3706;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;180
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Fernverkehr AG;1900100301945;DB Fernverkehr AG..;3396;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;181
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;DB Schenker Rail Scandinavia A/S;1900100301953;DB Cargo Scandinavia A/S;2186;;Denmark;PROPOSED_MEDIUM;85.7;REVIEW_REQUIRED;Y;N;DB Schenker Rail Deutschland;78.6;Schenker s.r.o.;61.9;DPB Rail Infra Service GmbH;60.0;;182
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Hamburger Rail Service GmbH & Co. KG;1900100301961;Hamburger Rail Service GmbH & Co.KG;4149;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;183
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;EP Cargo Deutschland GmbH;1900100301979;EP Cargo Deutschland;;;Germany;REVIEW_LEGAL_FORM_VARIANT;99.0;REVIEW_REQUIRED;Y;N;;;;;;;;184
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Pro-Lok GmbH;1900100301987;Pro-Lok GmbH;;;Austria;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;185
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;NS Reizigers B.V.;1900100301995;Trainservices B.V.;3419;;Netherlands;PROPOSED_LOW;60.6;REVIEW_REQUIRED;Y;N;Mr. Jigs B.V.;59.3;HSL Netherlands B.V.;57.1;De Heus Voeders B.V. (Maasbracht);57.1;;186
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;MEG Mitteldeutsche Eisenbahn GmbH;1900100302000;Mitteldeutsche Eisenbahn GmbH;3055;;Germany;PROPOSED_HIGH;100.0;REVIEW_REQUIRED;Y;N;ODEG Ostdeutsche Eisenbahn GmbH;84.4;Emsländische Eisenbahn GmbH;76.7;Weser Ems Eisenbahn GmbH;73.7;;187
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Swiss Rail Traffic AG;1900100302018;Swiss Rail Traffic AG;3373;;Switzerland;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;188
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;WRS Widmer Rail Service AG;1900100302026;WRS Widmer Rail Services AG;3466;;Switzerland;PROPOSED_HIGH;98.1;REVIEW_REQUIRED;Y;N;CT-X Rail Service AG;85.7;Rail Service s.r.l.;80.0;Rail Service Net (RSN);79.1;;189
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BELog Baustoffe- Entsorgung- Logistik GmbH & Co. KG;1900100302034;Wedler Franz Logistik GmbH & Co.KG;3801;;Germany;PROPOSED_LOW;78.0;REVIEW_REQUIRED;Y;N;Regio Infra Nord-Ost GmbH & Co. KG;63.5;CC-Logistik GmbH & Co. KG;63.2;ELS Eisenbahn Logistik und Service GmbH;60.7;;190
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;LEO Express GmbH;1900100302042;Leo Express s.r.o.;3616;;Czech Republic;PROPOSED_HIGH;100.0;REVIEW_REQUIRED;Y;N;CTL Express Sp. z o.o.;83.3;LEO Express Global a.s.;82.4;boxXPress.de GmbH;78.8;;191
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;UTL Umwelt und Transportlogistik GmbH;1900100302050;UTL Umwelt- und Transportlogistik GmbH;5176;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;192
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;Salzland Rail Service GmbH;1900100302068;Salzland Rail Service GmbH;3702;;Germany;AUTO_EXACT;100.0;APPROVED_AUTO;N;Y;;;;;;;;193
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;3-Seenbahn gGmbH;1900100302109;AKN Eisenbahn GmbH;;;Germany;PROPOSED_LOW;76.5;REVIEW_REQUIRED;Y;N;HLB Hessenbahn GmbH;74.3;WestfalenBahn GmbH;70.6;Walser Eisenbahn GmbH;70.3;;194
ANU_VENS;ANu-vEns (Nutzer) im Bahnstromnetz;BM Bahndienste GmbH;1900100302125;Bahndienste GmbH;3421;;Germany;PROPOSED_HIGH;100.0;REVIEW_REQUIRED;Y;N;HP1-Bahndienste GmbH;91.4;DB Fahrwegdienste GmbH;78.0;Bahn Dienste Vogelsberg;70.3;;195
