role_code;source_value_normalized;source_value;official_company_name;market_partner_id;match_method;match_score
ANE_TENS;weseremseisenbahngmbh;Weser Ems Eisenbahn GmbH;Weser Ems Eisenbahn GmbH;1900100403014;AUTO_EXACT;100.0
ANU_VENS;cflcargosa;CFL cargo S.A.;CFL Cargo S.A.;1900100300179;AUTO_EXACT;100.0
ANU_VENS;evbelbewesergmbh;EVB Elbe-Weser GmbH;EVB Elbe-Weser GmbH;1900100300632;AUTO_EXACT;100.0
ANU_VENS;georgverkehrsorganisationgmbh;Georg Verkehrsorganisation GmbH;Georg Verkehrsorganisation GmbH;1900100301234;AUTO_EXACT;100.0
ANU_VENS;triangulalogistikgmbh;TRIANGULA Logistik GmbH;TRIANGULA Logistik GmbH;1900100301763;AUTO_EXACT;100.0
ANU_VENS;netzwerkbahnsachsengmbh;Netzwerkbahn Sachsen GmbH;Netzwerkbahn Sachsen GmbH;1900100302399;AUTO_EXACT;100.0
ANU_VENS;gffgesellschaftfurfahrzeugtechnikmbh;GfF Gesellschaft fur Fahrzeugtechnik mbH;GfF Gesellschaft für Fahrzeugtechnik mbH;1900100302414;AUTO_EXACT;100.0
ANU_VENS;transdevhannovergmbh;Transdev Hannover GmbH;Transdev Hannover GmbH;1900100302802;AUTO_EXACT;100.0
ANU_VENS;lwclappwaldbahncargogmbh;LWC Lappwaldbahn Cargo GmbH;LWC Lappwaldbahn Cargo GmbH;1900100303363;AUTO_EXACT;100.0
ANU_VENS;raaberbahncargogmbh;Raaberbahn Cargo GmbH;Raaberbahn Cargo GmbH;1900100303404;AUTO_EXACT;100.0
ANU_VENS;europeanlocpoolag;European Loc Pool AG;European Loc Pool AG;1900100303496;AUTO_EXACT;100.0
ANU_VENS;strabagrailfahrleitungengmbh;STRABAG Rail Fahrleitungen GmbH;STRABAG Rail Fahrleitungen GmbH;1900100303553;AUTO_EXACT;100.0
ANE_TENS;rail4captraingmbh;Rail4Captrain GmbH;Rail4Captrain GmbH;1900100400078;AUTO_EXACT;100.0
ANE_TENS;ellgermanygmbh;ELL Germany GmbH;ELL Germany GmbH;1900100400200;AUTO_EXACT;100.0
ANE_TENS;raildoxgmbhcokg;Raildox GmbH & Co. KG;Raildox GmbH & Co.KG;1900100401042;AUTO_EXACT;100.0
ANE_TENS;bbpersonenverkehrag;ÖBB Personenverkehr AG;ÖBB-Personenverkehr AG;1900100401406;AUTO_EXACT;100.0
ANE_TENS;infraleunagmbh;InfraLeuna GmbH;InfraLeuna GmbH;1900100401414;AUTO_EXACT;100.0
ANE_TENS;alstomtransportationgermanygmbh;Alstom Transportation Germany GmbH;ALSTOM Transportation Germany GmbH;1900100401589;AUTO_EXACT;100.0
ANE_TENS;steiermarkbahntransportundlogistikgmbh;STEIERMARKBAHN Transport und Logistik GmbH;Steiermarkbahn Transport & Logistik GmbH;1900100401670;AUTO_EXACT;100.0
ANE_TENS;lokpartnergmbhcokg;Lok-Partner GmbH & Co.KG;Lok-Partner GmbH & Co. KG;1900100401886;AUTO_EXACT;100.0
ANE_TENS;lausitzenergiebergbauag;Lausitz Energie Bergbau AG;Lausitz Energie Bergbau AG;1900100402256;AUTO_EXACT;100.0
ANE_TENS;dbsystemtechnikgmbh;DB Systemtechnik GmbH;DB Systemtechnik GmbH;1900100402537;AUTO_EXACT;100.0
ANE_TENS;rail2ubv;Rail2U B.V.;Rail2U B.V.;1900100402909;AUTO_EXACT;100.0
ANE_TENS;nordicrailservicegmbh;Nordic Rail Service GmbH;Nordic Rail Service GmbH;1900100402991;AUTO_EXACT;100.0
ANE_TENS;tenforty2railgmbh;Tenforty2 Rail GmbH;Tenforty2-Rail GmbH;1900100403147;AUTO_EXACT;100.0
ANE_TENS;leonhardweissgmbhcokg;Leonhard Weiss GmbH & Co. KG;LEONHARD WEISS GmbH & Co. KG;1900100403460;AUTO_EXACT;100.0
ANE_TENS;gtsrailspa;GTS Rail S.p.A.;GTS Rail S.p.A.;1900100403741;AUTO_EXACT;100.0
ANE_TENS;bentheimereisenbahnag;Bentheimer Eisenbahn AG;Bentheimer Eisenbahn AG;1900100404004;AUTO_EXACT;100.0
ANU_VENS;boxxpressdegmbh;boxXPress.de GmbH;boxXpress.de GmbH;1900100300046;AUTO_EXACT;100.0
ANU_VENS;staudenverkehrsgmbh;Stauden-Verkehrs-GmbH;Stauden-Verkehrs-GmbH;1900100300468;AUTO_EXACT;100.0
ANU_VENS;emonsbahntransportegmbh;Emons Bahntransporte GmbH;Emons Bahntransporte GmbH;1900100300690;AUTO_EXACT;100.0
ANU_VENS;vulkaneifelbahnbetriebsgesellschaftmbh;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;1900100301193;AUTO_EXACT;100.0
ANU_VENS;sncfvoyagesdeutschlandgmbh;SNCF Voyages Deutschland GmbH;SNCF Voyages Deutschland GmbH;1900100301698;AUTO_EXACT;100.0
ANU_VENS;bahnlogistik24gmbh;Bahnlogistik24 GmbH;Bahnlogistik24 GmbH;1900100301838;AUTO_EXACT;100.0
ANU_VENS;vlexxgmbh;vlexx GmbH;vlexx GmbH;1900100302282;AUTO_EXACT;100.0
ANU_VENS;twentyonegmbh;Twentyone GmbH;twentyone GmbH;1900100302597;AUTO_EXACT;100.0
ANU_VENS;railforceonegermanygmbh;Rail Force One Germany GmbH;Rail Force One Germany GmbH;1900100302646;AUTO_EXACT;100.0
ANU_VENS;cargomotionsro;Cargo Motion s.r.o.;Cargo Motion s.r.o.;1900100303991;AUTO_EXACT;100.0
ANE_TENS;metronomeisenbahngesellschaftmbh;metronom Eisenbahngesellschaft mbH;metronom Eisenbahngesellschaft mbH;1900100400218;AUTO_EXACT;100.0
ANE_TENS;blscargonordnv;BLS Cargo Nord NV;BLS Cargo Nord NV;1900100400317;AUTO_EXACT;100.0
ANE_TENS;railadventuregmbh;RailAdventure GmbH;RailAdventure GmbH;1900100401034;AUTO_EXACT;100.0
ANE_TENS;ctllogisticsgmbh;CTL Logistics GmbH;CTL Logistics GmbH;1900100401373;AUTO_EXACT;100.0
ANE_TENS;loconbeneluxbv;Locon Benelux B.V.;Locon Benelux B.V.;1900100401521;AUTO_EXACT;100.0
ANE_TENS;dbcargoag;DB Cargo AG.;DB Cargo AG;1900100401620;AUTO_EXACT;100.0
ANE_TENS;westbahnmanagementgmbh;WESTbahn Management GmbH;WESTbahn Management GmbH;1900100401927;AUTO_EXACT;100.0
ANE_TENS;train4traingmbh;Train4Train GmbH;Train4Train GmbH;1900100402173;AUTO_EXACT;100.0
ANE_TENS;rennsteigbahngmbhcokg;Rennsteigbahn GmbH & Co KG;Rennsteigbahn GmbH & Co. KG;1900100402264;AUTO_EXACT;100.0
ANE_TENS;lokpartnerbetriebsgesellschaftmbhcokg;Lok-Partner Betriebsgesellschaft mbH & Co. KG;Lok-Partner Betriebsgesellschaft mbH & Co. KG;1900100402818;AUTO_EXACT;100.0
ANE_TENS;eifelbahnverkehrsgesellschaftmbh;Eifelbahn Verkehrsgesellschaft mbH;Eifelbahn Verkehrsgesellschaft mbH;1900100403022;AUTO_EXACT;100.0
ANE_TENS;cdcargoas;CD Cargo a.s.;CD Cargo a.s.;1900100403139;AUTO_EXACT;100.0
ANE_TENS;konrailgmbh;KonRail GmbH;KonRail GmbH;1900100403478;AUTO_EXACT;100.0
ANE_TENS;intertourexgmbh;InterTourex GmbH;InterTourex GmbH;1900100403486;AUTO_EXACT;100.0
ANE_TENS;dunddeisenbahngesellschaftmbh;D und D Eisenbahngesellschaft mbH;D & D Eisenbahngesellschaft mbH;1900100403874;AUTO_EXACT;100.0
ANE_TENS;basfse;BASF SE;BASF SE;1900100403973;AUTO_EXACT;100.0
ANE_TENS;nordicrefinanceab;Nordic Re-Finance AB;Nordic Re-Finance AB;1900100404046;AUTO_EXACT;100.0
DIENSTLEISTER;railizergbr;Railizer  Gbr;railizer GbR;1900100390021;AUTO_EXACT;100.0
