source_system;source_field;source_value;role_code;official_company_name;market_partner_id;active_flag;match_method;match_score;manual_review;comment
RailCube/DataLake;Company name;ecco rail GmbH  (GERMANY);ANE_TENS;WECO Rail GmbH;1900100403080;N;PROPOSED_LOW;92.9;Y;
RailCube/DataLake;Company name;Anhaltinisch-Brandenburgische Eisenbahngesellschaft mbH;ANE_TENS;Anhaltinisch-Brandenburgische Eisenbahngesellschaft mbH;1900100403098;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;VIAS Rail GmbH;ANE_TENS;VIAS Rail GmbH;1900100403105;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Smart Rail Traction GmbH;ANE_TENS;smart rail traction GmbH;1900100403113;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;HBC Hanseatisches Bahn Contor GmbH;ANE_TENS;HBC Hanseatisches Bahn Contor GmbH;1900100403121;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CD Cargo a.s.;ANE_TENS;CD Cargo a.s.;1900100403139;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Tenforty2 Rail GmbH;ANE_TENS;Tenforty2-Rail GmbH;1900100403147;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;;ANE_TENS;IG Traditionslok 58 3047 e.V.;1900100403155;N;NO_RELIABLE_CANDIDATE;52.2;Y;
RailCube/DataLake;Company name;RBP Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;ANE_TENS;RBP - Rheinische Bahnpersonal- und Verkehrsgesellschaft mbH;1900100403163;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Bahnbau Gruppe GmbH;ANE_TENS;DB Bahnbau Gruppe GmbH;1900100403171;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RSE Rhein-Sieg-Eisenbahn GmbH;ANE_TENS;RSE Rhein-Sieg-Eisenbahn GmbH;1900100403189;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MEDWAY ITALIA SRL;ANE_TENS;Medway Italia S.R.L.;1900100403197;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;SPL EisenbahnVerkehr GmbH;ANE_TENS;SPL EisenbahnVerkehr GmbH;1900100403204;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BAM Infra Rail B.V.;ANE_TENS;Eiffage Infra-Rail GmbH;1900100403212;N;PROPOSED_LOW;83.3;Y;
RailCube/DataLake;Company name;UTL Umwelt- und Transportlogistik GmbH;ANE_TENS;UTL Umwelt- und Transportlogistik AG;1900100403220;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;nordbahn Verkehrsgesellschaft Ost West mbH;ANE_TENS;nordbahn Verkehrsgesellschaft Ost-West mbH;1900100403238;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;nordbahn Verkehrsgesellschaft Nord mbH;ANE_TENS;nordbahn Verkehrsgesellschaft Nord mbH;1900100403246;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;erixx GmbH;ANE_TENS;erixx-Holstein GmbH;1900100403254;N;PROPOSED_LOW;69.0;Y;
RailCube/DataLake;Company name;Nordliner Gesellschaft für Eisenbahnverkehr mbH;ANE_TENS;Holsteinische Eisenbahngesellschaft für historischen Verkehr gGmbH;1900100403262;N;PROPOSED_LOW;67.3;Y;
RailCube/DataLake;Company name;Construcciónes y Auxiliar de Ferrocarriles, S.A.;ANE_TENS;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES, S.A.;1900100403270;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BUG Vermietungsgesellschaft mbH;ANE_TENS;BUG Vermietungsgesellschaft mbH;1900100403288;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail&Sea AT Logistics GmbH;ANE_TENS;Rail&Sea Logistics GmbH;1900100403296;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Dortmunder Eisenbahn GmbH;ANE_TENS;Dortmunder Eisenbahn GmbH;1900100403303;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RDC Deutschland GmbH;ANE_TENS;Stadler Deutschland GmbH;1900100403311;N;PROPOSED_LOW;88.9;Y;
RailCube/DataLake;Company name;Retrack Czech s.r.o;ANE_TENS;Retrack Czech s.r.o.;1900100403329;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Berliner Eisenbahnfreunde e.V.;ANE_TENS;Passauer Eisenbahnfreunde e.V.;1900100403337;N;PROPOSED_LOW;81.6;Y;
RailCube/DataLake;Company name;AERS Rail Services GmbH;ANE_TENS;Train Charter Services B.V.;1900100403345;N;PROPOSED_LOW;80.0;Y;
RailCube/DataLake;Company name;duisport rail GmbH;ANE_TENS;duisport rail GmbH;1900100403353;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LWC Lappwaldbahn Cargo GmbH;ANE_TENS;LWC Lappwaldbahn Cargo GmbH;1900100403361;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LOKORAIL, a.s.;ANE_TENS;LOKORAIL, a.s.;1900100403379;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MZ Eisenbahndienstleistungen GmbH;ANE_TENS;MZ Eisenbahndienstleistungen GmbH;1900100403387;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RTB CARGO GmbH;ANE_TENS;RTB CARGO GmbH;1900100403395;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Raaberbahn Cargo GmbH;ANE_TENS;Raaberbahn Cargo GmbH;1900100403402;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Danske Statsbaner-Holding;ANE_TENS;DSB Dänische Staatsbahn;1900100403410;N;PROPOSED_LOW;66.7;Y;
RailCube/DataLake;Company name;DPB Rail Infra Service GmbH;ANE_TENS;DPB Rail Infra Service GmbH;1900100403428;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rhomberg Sersa Ireland Ltd;ANE_TENS;Rhomberg Sersa Rail GmbH;1900100403436;N;PROPOSED_MEDIUM;84.8;Y;
RailCube/DataLake;Company name;EH Güterverkehr GmbH;ANE_TENS;EH Güterverkehr GmbH;1900100403444;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;UNIPETROL DOPRAVA, s.r.o.;ANE_TENS;ORLEN Unipetrol Doprava s.r.o.;1900100403452;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Leonhard Weiss GmbH & Co. KG;ANE_TENS;LEONHARD WEISS GmbH & Co. KG;1900100403460;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;KonRail GmbH;ANE_TENS;KonRail GmbH;1900100403478;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;InterTourex GmbH;ANE_TENS;InterTourex GmbH;1900100403486;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;European Loc Pool AG;ANE_TENS;European Loc Pool AG;1900100403494;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MEDWAY BELGIUM nv;ANE_TENS;Medway Belgium NV;1900100403501;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;České dráhy, a.s. (CD);ANE_TENS;Ceské dráhy, a.s.;1900100403519;N;REVIEW_COSMETIC_MULTIPLE;100.0;Y;
RailCube/DataLake;Company name;CargoBeamer Rolling Stock GmbH;ANE_TENS;Vossloh Rolling Stock GmbH;1900100403527;N;PROPOSED_MEDIUM;81.8;Y;
RailCube/DataLake;Company name;Hansebahn Bremen GmbH;ANE_TENS;Hansebahn Bremen GmbH;1900100403535;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bahnbetrieb GERA;ANE_TENS;Bahnbetrieb Gera GmbH;1900100403543;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;STRABAG Rail Fahrleitungen GmbH;ANE_TENS;STRABAG Rail Fahrleitungen GmbH;1900100403551;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MZ Eisenbahndienstleistungen GmbH;ANE_TENS;Wagenmeister + Logistik Dienstleistungs Nord GmbH;1900100403569;N;PROPOSED_LOW;62.5;Y;
RailCube/DataLake;Company name;PCC Intermodal S.A.;ANE_TENS;PCC Intermodal GmbH;1900100403577;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Schienen Güter Logistik GmbH;ANE_TENS;SGL - Schienen Güter Logistik GmbH;1900100403585;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Bahn PT GmbH;ANE_TENS;Bahn PT GmbH;1900100403593;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bahndienste GmbH;ANE_TENS;Lokdienste Braun GmbH;1900100403600;N;PROPOSED_MEDIUM;81.1;Y;
RailCube/DataLake;Company name;Bahnbetrieb GERA;ANE_TENS;Bahnbetriebswerk Glauchau GmbH;1900100403618;N;PROPOSED_LOW;68.3;Y;
RailCube/DataLake;Company name;Südostbahn AG;ANE_TENS;Museumsbahn e.V.;1900100403626;N;PROPOSED_LOW;66.7;Y;
RailCube/DataLake;Company name;Rund ums Gleis GmbH;ANE_TENS;KGT Gleis- und Tiefbau GmbH;1900100403634;N;PROPOSED_LOW;69.0;Y;
RailCube/DataLake;Company name;Trainlog GmbH;ANE_TENS;zl-traktion GmbH;1900100403642;N;PROPOSED_LOW;75.9;Y;
RailCube/DataLake;Company name;Rail Cargo Logistics Germany GmbH;ANE_TENS;Rail Cargo Logistics - Germany GmbH;1900100403650;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;TK Rail GmbH;ANE_TENS;Altmark-Rail GmbH;1900100403668;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;Rail & Sea Traction GmbH;ANE_TENS;Rail&Sea Traction GmbH;1900100403676;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Mr. Jigs B.V.;ANE_TENS;MDrivers B.V.;1900100403684;N;PROPOSED_LOW;69.6;Y;
RailCube/DataLake;Company name;Zürcher Bau GmbH;ANE_TENS;Anschütz & Richter GbR;1900100403692;N;PROPOSED_LOW;61.1;Y;
RailCube/DataLake;Company name;Willke Logistik GmbH;ANE_TENS;Willke Logistics GmbH;1900100403709;N;PROPOSED_HIGH;92.7;Y;
RailCube/DataLake;Company name;RDC Deutschland GmbH;ANE_TENS;CAF Deutschland GmbH;1900100403717;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;MEV (AT) Independent Railway Services GmbH;ANE_TENS;Am Zehnhoff-Söns GmbH International Railway Services;1900100403725;N;PROPOSED_LOW;72.4;Y;
RailCube/DataLake;Company name;Flex Bahndienstleistungen GmbH;ANE_TENS;Flexx-Tf Dienstleistungen UG (haftungsbeschränkt);1900100403733;N;PROPOSED_LOW;79.3;Y;
RailCube/DataLake;Company name;GTS Rail S.p.A.;ANE_TENS;GTS Rail S.p.A.;1900100403741;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Train4Train GmbH;ANE_TENS;Traktion4Rent GmbH;1900100403759;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;Rhätische Bahn AG;ANE_TENS;Historische S-Bahn NRW e.V.;1900100403767;N;PROPOSED_LOW;70.6;Y;
RailCube/DataLake;Company name;Rhomberg Sersa Ireland Ltd;ANE_TENS;Rhomberg Sersa Gleisbau GmbH;1900100403775;N;PROPOSED_LOW;77.8;Y;
RailCube/DataLake;Company name;VLO Bahn GmbH;ANE_TENS;VLO Bahn GmbH;1900100403783;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Hansebahn Bremen GmbH;ANE_TENS;Hanse Bahn Nord GmbH;1900100403791;N;PROPOSED_LOW;78.0;Y;
RailCube/DataLake;Company name;Siemens Mobility Austria GmbH;ANE_TENS;GMP Green Mobility Partners GmbH;1900100403808;N;PROPOSED_LOW;68.9;Y;
RailCube/DataLake;Company name;Regionalverkehre Start Deutschland GmbH;ANE_TENS;Regionalverkehre Start Deutschland GmbH;1900100403816;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Saar Rail GmbH;ANE_TENS;Mambar Rail GmbH;1900100403824;N;PROPOSED_LOW;86.7;Y;
RailCube/DataLake;Company name;MMV-Rail Austria GmbH;ANE_TENS;dispo-Tf Rail Austria GmbH;1900100403832;N;PROPOSED_LOW;89.5;Y;
RailCube/DataLake;Company name;ITL Cargo GmbH;ANE_TENS;TFR Cargo GmbH;1900100403840;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;Lineas Nederland BV;ANE_TENS;Keolis Nederland B.V.;1900100403858;N;PROPOSED_LOW;82.1;Y;
RailCube/DataLake;Company name;Stern & Hafferl Verkehrsgesellschaft m.b.H.;ANE_TENS;Plasser & Theurer, Export von Bahnbaumaschinen, Gesellschaft m.b.H.;1900100403866;N;PROPOSED_LOW;61.8;Y;
RailCube/DataLake;Company name;D und D Eisenbahngesellschaft mbH;ANE_TENS;D & D Eisenbahngesellschaft mbH;1900100403874;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Smart Rail Traction GmbH;ANE_TENS;ART Altmann Rail Traction GmbH;1900100403882;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;ERR European Rail Rent GmbH;ANE_TENS;European Vision Rail GmbH;1900100403890;N;PROPOSED_LOW;83.7;Y;
RailCube/DataLake;Company name;K-Rail GmbH;ANE_TENS;Rail Unit GmbH;1900100403907;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;AKN Eisenbahn GmbH;ANE_TENS;eisenbahn.jetzt GmbH;1900100403915;N;PROPOSED_MEDIUM;87.5;Y;
RailCube/DataLake;Company name;Zürcher Bau GmbH;ANE_TENS;PORR Bau GmbH;1900100403923;N;PROPOSED_LOW;76.2;Y;
RailCube/DataLake;Company name;BAHNOPERATOR POLSKA;ANE_TENS;Bahnoperator Polska Sp. z o.o;1900100403931;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;K-Rail GmbH;ANE_TENS;Idun Rail GmbH;1900100403949;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;RAIL TRACTION COMPANY S.p.A.;ANE_TENS;Rail Traction Company S.p.A.;1900100403957;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ecco rail GmbH  (GERMANY);ANE_TENS;WECO Rail Germany GmbH;1900100403965;N;PROPOSED_HIGH;95.5;Y;
RailCube/DataLake;Company name;BASF SE;ANE_TENS;BASF SE;1900100403973;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail Operations Group;ANE_TENS;1435 railway operations GmbH & Co. KG;1900100403981;N;PROPOSED_LOW;72.7;Y;
RailCube/DataLake;Company name;Cargo Motion s.r.o.;ANE_TENS;Cargo Motion s.r.o.;1900100403999;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bentheimer Eisenbahn AG;ANE_TENS;Bentheimer Eisenbahn AG;1900100404004;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail Cargo Spedition GmbH;ANE_TENS;Cargo Rail Solutions GmbH;1900100404012;N;PROPOSED_LOW;84.0;Y;
RailCube/DataLake;Company name;Siemens Mobility GmbH;ANE_TENS;Projektbahn Mobility GmbH;1900100404020;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;Schienen Güter Logistik GmbH;ANE_TENS;Eisenbahn-Güterlogistik GmbH;1900100404038;N;PROPOSED_LOW;82.1;Y;
RailCube/DataLake;Company name;Nordic Re-Finance AB;ANE_TENS;Nordic Re-Finance AB;1900100404046;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;City-Bahn Chemnitz GmbH;ANE_TENS;City-Bahn Chemnitz GmbH;1900100404054;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Tata Steel Nederland BV;ANE_TENS;Arriva Personalvervoer Nederland B.V.;1900100404062;N;PROPOSED_LOW;64.4;Y;
RailCube/DataLake;Company name;Lineas Nederland BV;ANE_TENS;WDW-Rail Nederland BV;1900100404070;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;BBL Logistik GmbH;ANE_TENS;WLD Logistik GmbH;1900100404088;N;PROPOSED_LOW;88.2;Y;
RailCube/DataLake;Company name;KSW Kreisbahn Siegen-Wittgenstein GmbH;ANE_TENS;KSW Kreisbahn Siegen-Wittgenstein GmbH;1900100404096;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;UKL iT & Logistik GmbH;DIENSTLEISTER;UKL iT & Logistik GmbH;1900100390013;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Railizer  Gbr;DIENSTLEISTER;railizer GbR;1900100390021;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;EDG Eisenbahndienstleister GmbH;DIENSTLEISTER;DB Energie GmbH - Kommunikationsdienstleister;1900100380006;N;PROPOSED_LOW;70.3;Y;
RailCube/DataLake;Company name;DB Vertrieb GmbH;NETZBETREIBER;DB Energie GmbH;1900100370007;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;Crop Energies Bioethanol GmbH;STROMLIEFERANT;DB Energie GmbH - Bahnstromlieferant BLF;1900100380105;N;PROPOSED_LOW;59.7;Y;
RailCube/DataLake;Company name;DB Vertrieb GmbH;BKV;DB Energie GmbH;1900100360115;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;Lokomotion Gesellschaft für Schienentraktion mbH;BKV;LOKOMOTION Gesellschaft für Schienentraktion mbH;1900100360230;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;DB Vertrieb GmbH;UENB;DB Energie GmbH;1900100310003;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;DB Vertrieb GmbH;EIV;DB Energie GmbH;1900100350009;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;DB Vertrieb GmbH;BTR;DB Energie GmbH;1900100340000;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;DB Vertrieb GmbH;ANF_NETZBETREIBER;DB Energie GmbH;1900100330001;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;BOP ENERGY SA;MSB;DB Energie Dummy (Dummy) (0000);1900100500000;N;PROPOSED_LOW;61.5;Y;
RailCube/DataLake;Company name;Deutsche Bahn AG (Holding);MSB;Deutsche Bahn Energie (DE) (0080);1900100500802;N;PROPOSED_LOW;89.7;Y;
RailCube/DataLake;Company name;ADMINISTRADOR DE INFRAESTRUCTURAS FERROVIARIAS;MSB;ADIF (ES) - Administrador de Infraestructuras Ferroviarias (0071);1900100500711;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;Bane NOR;MSB;Bane NOR (NO) (0076);1900100500761;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Banedanmark;MSB;BDK (DK) - Banedanmark (0086);1900100500860;N;PROPOSED_MEDIUM;84.6;Y;
RailCube/DataLake;Company name;Société Nationale des Chemins de Fer Tunisiens;MSB;CFL (LU) - Société Nationale des Chemins de Fer Luxembourgeois Infrastructure (0082);1900100500828;N;PROPOSED_LOW;74.1;Y;
RailCube/DataLake;Company name;CFR - Cie Ferroviaire Regionale;MSB;CFR (RO) - Caile Ferate Române (0053);1900100500539;N;PROPOSED_LOW;69.2;Y;
RailCube/DataLake;Company name;Željeznička infrastruktura Crne Gore AD-Podgorica;MSB;HZ (HR) - Hrvatske željeznice Infrastruktura (0078);1900100500787;N;PROPOSED_LOW;66.0;Y;
RailCube/DataLake;Company name;RET - Infra;MSB;Infrabel (BE) (0088);1900100500886;N;PROPOSED_LOW;76.9;Y;
RailCube/DataLake;Company name;Infraestruturas de Portugal (IP), S.A.;MSB;IP (PT) - Infraestruturas de Portugal (0094);1900100500943;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;MMV Magyar Maganvasut Zrt.;MSB;MAV (HU) - Magyar Államvasutak (0055);1900100500555;N;PROPOSED_LOW;77.3;Y;
RailCube/DataLake;Company name;Network Rail;MSB;Network Rail (GB) (4711);1900100547119;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Raab Odenburg Ebenfurter Eisenbahn AG Infrastruktur;MSB;ÖBB (AT) - Österreichischen Bundesbahnen Infrastruktur (0081);1900100500810;N;PROPOSED_LOW;61.1;Y;
RailCube/DataLake;Company name;PKP Energetyka S.A.;MSB;PGE (PL) - Polska Grupa Energetyczna (5080);1900100550807;N;PROPOSED_LOW;60.5;Y;
RailCube/DataLake;Company name;PRAIL;MSB;ProRail (NL) (0084);1900100500844;N;PROPOSED_LOW;83.3;Y;
RailCube/DataLake;Company name;Rete Ferroviaria Italiana;MSB;RFI (IT) - Rete Ferroviaria Italiana (0083);1900100500836;N;PROPOSED_LOW;100.0;Y;
RailCube/DataLake;Company name;RTS Rail Transport Service GmbH;MSB;RTE (FR) - Réseau de Transport d'Electricité (5158);1900100551582;N;PROPOSED_LOW;66.7;Y;
RailCube/DataLake;Company name;Schweizerische Bundesbahnen Personenverkehr;MSB;SBB (CH) - Schweizerische Bundesbahnen Infrastruktur (0085);1900100500852;N;PROPOSED_LOW;77.1;Y;
RailCube/DataLake;Company name;Slovenske železnice d.o.o.;MSB;SZ (SI) - Slovenske železnice (0079);1900100500795;N;PROPOSED_HIGH;92.7;Y;
RailCube/DataLake;Company name;SZDS-Slovenská železničná dopravná spoločnosť a.s.;MSB;SZDC (CZ) - Správa železnicní dopravní cesty (0054);1900100500547;N;PROPOSED_LOW;70.7;Y;
RailCube/DataLake;Company name;Trafikverket;MSB;Trafikverket (SE) (0074);1900100500745;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;MMV Magyar Maganvasut Zrt.;MSB;Vayla (FI) - Väylävirasto (0010);1900100500109;N;PROPOSED_LOW;56.4;Y;
RailCube/DataLake;Company name;Zeleznice Pestal s.r.o.;MSB;ZS (RS) - Železnice Srbije (0072);1900100500729;N;PROPOSED_LOW;68.3;Y;
RailCube/DataLake;Company name;Slovenske železnice d.o.o.;MSB;ZSR (SK) - Železnice Slovenskej republiky (0056);1900100500563;N;PROPOSED_LOW;70.2;Y;
